,FIPS,Date,Home Value
400187,19089,2011-10-31,80654.0
400188,13319,2011-10-31,50348.0
400189,13155,2011-10-31,62129.0
400190,21149,2011-10-31,64808.0
400191,21139,2011-10-31,72500.0
400192,05097,2011-10-31,78914.0
400193,49029,2011-10-31,
400194,40075,2011-10-31,
400195,27089,2011-10-31,
400196,13141,2011-10-31,71456.0
400197,29025,2011-10-31,94570.0
400198,40085,2011-10-31,83563.0
400199,19147,2011-10-31,78730.0
400200,20205,2011-10-31,
400201,48335,2011-10-31,
400202,54015,2011-10-31,
400203,19073,2011-10-31,
400204,13273,2011-10-31,52032.0
400205,21055,2011-10-31,67595.0
400206,55041,2011-10-31,
400207,30023,2011-10-31,
400208,29033,2011-10-31,
400209,19039,2011-10-31,93426.0
400210,16009,2011-10-31,105553.0
400211,13315,2011-10-31,47075.0
400212,51159,2011-10-31,136573.0
400213,30001,2011-10-31,146952.0
400214,19133,2011-10-31,65806.0
400215,48043,2011-10-31,120044.0
400216,49019,2011-10-31,
400217,54095,2011-10-31,
400218,31137,2011-10-31,95953.0
400219,31045,2011-10-31,
400220,29125,2011-10-31,
400221,31039,2011-10-31,97061.0
400222,31081,2011-10-31,124983.0
400223,13209,2011-10-31,76277.0
400224,30095,2011-10-31,
400225,22081,2011-10-31,66489.0
400226,08019,2011-10-31,230929.0
400227,48009,2011-10-31,98886.0
400228,01063,2011-10-31,
400229,48237,2011-10-31,
400230,35037,2011-10-31,67599.0
400231,13289,2011-10-31,48772.0
400232,05099,2011-10-31,39910.0
400233,51115,2011-10-31,224916.0
400234,30021,2011-10-31,
400235,38055,2011-10-31,107219.0
400236,29081,2011-10-31,
400237,13287,2011-10-31,52508.0
400238,13269,2011-10-31,55056.0
400239,19117,2011-10-31,
400240,48083,2011-10-31,44218.0
400241,40151,2011-10-31,
400242,12067,2011-10-31,67384.0
400243,48405,2011-10-31,
400244,37075,2011-10-31,125556.0
400245,26013,2011-10-31,62707.0
400246,18007,2011-10-31,70269.0
400247,31027,2011-10-31,
400248,29137,2011-10-31,
400249,21223,2011-10-31,
400250,16035,2011-10-31,99954.0
400251,19051,2011-10-31,100899.0
400252,13197,2011-10-31,72744.0
400253,28009,2011-10-31,
400254,13253,2011-10-31,59986.0
400255,27101,2011-10-31,
400256,54075,2011-10-31,77054.0
400257,05117,2011-10-31,
400258,31107,2011-10-31,
400259,27029,2011-10-31,
400260,54021,2011-10-31,
400261,05025,2011-10-31,
400262,56031,2011-10-31,
400263,26135,2011-10-31,
400264,20031,2011-10-31,
400265,21077,2011-10-31,100389.0
400266,51620,2011-10-31,124398.0
400267,56019,2011-10-31,217018.0
400268,21091,2011-10-31,77864.0
400269,28019,2011-10-31,
400270,20027,2011-10-31,
400271,56043,2011-10-31,
400272,48193,2011-10-31,
400273,18171,2011-10-31,
400274,48425,2011-10-31,167491.0
400275,21023,2011-10-31,76381.0
400276,26153,2011-10-31,64605.0
400277,19053,2011-10-31,73564.0
400278,17065,2011-10-31,44734.0
400279,29203,2011-10-31,
400280,04011,2011-10-31,40150.0
400281,29061,2011-10-31,
400282,47083,2011-10-31,73790.0
400283,38057,2011-10-31,
400284,31023,2011-10-31,
400285,13003,2011-10-31,48957.0
400286,31101,2011-10-31,89530.0
400287,12077,2011-10-31,63553.0
400288,46125,2011-10-31,
400289,13165,2011-10-31,
400290,05101,2011-10-31,
400291,21143,2011-10-31,117783.0
400292,48307,2011-10-31,56327.0
400293,08063,2011-10-31,
400294,08021,2011-10-31,81780.0
400295,21007,2011-10-31,63449.0
400296,46033,2011-10-31,163456.0
400297,54017,2011-10-31,57835.0
400298,05129,2011-10-31,47977.0
400299,05095,2011-10-31,
400300,38097,2011-10-31,
400301,05039,2011-10-31,42337.0
400302,20003,2011-10-31,75375.0
400303,48069,2011-10-31,74434.0
400304,13181,2011-10-31,102899.0
400305,40141,2011-10-31,27378.0
400306,19135,2011-10-31,87289.0
400307,20043,2011-10-31,
400308,16059,2011-10-31,142127.0
400309,47135,2011-10-31,57947.0
400310,20193,2011-10-31,
400311,41037,2011-10-31,
400312,21129,2011-10-31,
400313,29057,2011-10-31,
400314,47169,2011-10-31,97382.0
400315,47027,2011-10-31,68916.0
400316,20095,2011-10-31,
400317,48437,2011-10-31,
400318,31121,2011-10-31,88327.0
400319,47095,2011-10-31,44181.0
400320,29041,2011-10-31,78481.0
400321,20067,2011-10-31,
400322,16077,2011-10-31,108627.0
400323,22035,2011-10-31,
400324,13243,2011-10-31,38816.0
400325,42053,2011-10-31,
400326,54071,2011-10-31,80848.0
400327,30057,2011-10-31,
400328,19001,2011-10-31,84141.0
400329,05073,2011-10-31,
400330,54013,2011-10-31,
400331,54073,2011-10-31,82643.0
400332,19195,2011-10-31,92018.0
400333,19177,2011-10-31,79867.0
400334,53019,2011-10-31,
400335,31095,2011-10-31,62895.0
400336,40093,2011-10-31,67588.0
400337,18161,2011-10-31,
400338,55091,2011-10-31,
400339,41023,2011-10-31,103548.0
400340,19071,2011-10-31,87873.0
400341,41025,2011-10-31,68312.0
400342,13309,2011-10-31,50805.0
400343,38067,2011-10-31,
400344,48391,2011-10-31,67007.0
400345,51157,2011-10-31,335139.0
400346,30105,2011-10-31,
400347,08113,2011-10-31,526208.0
400348,46067,2011-10-31,
400349,17071,2011-10-31,
400350,19151,2011-10-31,
400351,08065,2011-10-31,159914.0
400352,31139,2011-10-31,102016.0
400353,05147,2011-10-31,35351.0
400354,27073,2011-10-31,53547.0
400355,51036,2011-10-31,150615.0
400356,31127,2011-10-31,
400357,48047,2011-10-31,
400358,48175,2011-10-31,123422.0
400359,56045,2011-10-31,
400360,48017,2011-10-31,
400361,54093,2011-10-31,111916.0
400362,21181,2011-10-31,68171.0
400363,49025,2011-10-31,
400364,48495,2011-10-31,46123.0
400365,46047,2011-10-31,
400366,19093,2011-10-31,62357.0
400367,56011,2011-10-31,195690.0
400368,51181,2011-10-31,149649.0
400369,20197,2011-10-31,
400370,51678,2011-10-31,
400371,51640,2011-10-31,
400372,48075,2011-10-31,
400373,16015,2011-10-31,175384.0
400374,30077,2011-10-31,
400375,41063,2011-10-31,162340.0
400376,20145,2011-10-31,
400377,20167,2011-10-31,
400378,50013,2011-10-31,226252.0
400379,16029,2011-10-31,104642.0
400380,51097,2011-10-31,195790.0
400381,31173,2011-10-31,
400382,13283,2011-10-31,48677.0
400383,13263,2011-10-31,78294.0
400384,31021,2011-10-31,79717.0
400385,21057,2011-10-31,
400386,27107,2011-10-31,
400387,22023,2011-10-31,101458.0
400388,51021,2011-10-31,78125.0
400389,47067,2011-10-31,58467.0
400390,21075,2011-10-31,33990.0
400391,13065,2011-10-31,49416.0
400392,26131,2011-10-31,39825.0
400393,32027,2011-10-31,
400394,29075,2011-10-31,
400395,17047,2011-10-31,
400396,29211,2011-10-31,
400397,08055,2011-10-31,107423.0
400398,48111,2011-10-31,
400399,29179,2011-10-31,
400400,13037,2011-10-31,36328.0
400401,20073,2011-10-31,
400402,31003,2011-10-31,
400403,08103,2011-10-31,155554.0
400404,38005,2011-10-31,
400405,51530,2011-10-31,
400406,26095,2011-10-31,
400407,27167,2011-10-31,
400408,31035,2011-10-31,
400409,08011,2011-10-31,38687.0
400410,20053,2011-10-31,
400411,31099,2011-10-31,108313.0
400412,46101,2011-10-31,
400413,40067,2011-10-31,31943.0
400414,19143,2011-10-31,75067.0
400415,48153,2011-10-31,
400416,42113,2011-10-31,133644.0
400417,46115,2011-10-31,
400418,19185,2011-10-31,68218.0
400419,29205,2011-10-31,65563.0
400420,47127,2011-10-31,125655.0
400421,38053,2011-10-31,
400422,19173,2011-10-31,61495.0
400423,21165,2011-10-31,
400424,50009,2011-10-31,98430.0
400425,31093,2011-10-31,
400426,40055,2011-10-31,
400427,40033,2011-10-31,56100.0
400428,48065,2011-10-31,70460.0
400429,30073,2011-10-31,
400430,48411,2011-10-31,
400431,31167,2011-10-31,103621.0
400432,18115,2011-10-31,
400433,13201,2011-10-31,64937.0
400434,19009,2011-10-31,72694.0
400435,08109,2011-10-31,103513.0
400436,20143,2011-10-31,
400437,30099,2011-10-31,
400438,48107,2011-10-31,42852.0
400439,13259,2011-10-31,31607.0
400440,27051,2011-10-31,
400441,20181,2011-10-31,
400442,17155,2011-10-31,
400443,20069,2011-10-31,
400444,31051,2011-10-31,
400445,17175,2011-10-31,
400446,16007,2011-10-31,117067.0
400447,51580,2011-10-31,
400448,51595,2011-10-31,56254.0
400449,40029,2011-10-31,53339.0
400450,20127,2011-10-31,
400451,55051,2011-10-31,110199.0
400452,46057,2011-10-31,
400453,48207,2011-10-31,
400454,27081,2011-10-31,
400455,31059,2011-10-31,
400456,13301,2011-10-31,50366.0
400457,08025,2011-10-31,
400458,30015,2011-10-31,
400459,37095,2011-10-31,
400460,32015,2011-10-31,68684.0
400461,20189,2011-10-31,
400462,54105,2011-10-31,
400463,46037,2011-10-31,
400464,29005,2011-10-31,
400465,46087,2011-10-31,83681.0
400466,30007,2011-10-31,
400467,47175,2011-10-31,73959.0
400468,08073,2011-10-31,81650.0
400469,08047,2011-10-31,217940.0
400470,27087,2011-10-31,
400471,48483,2011-10-31,
400472,31143,2011-10-31,
400473,38049,2011-10-31,87233.0
400474,05013,2011-10-31,43572.0
400475,32017,2011-10-31,64597.0
400476,27011,2011-10-31,
400477,22107,2011-10-31,
400478,48119,2011-10-31,
400479,31097,2011-10-31,
400480,16063,2011-10-31,
400481,51045,2011-10-31,
400482,27031,2011-10-31,
400483,46077,2011-10-31,
400484,19159,2011-10-31,91313.0
400485,21039,2011-10-31,
400486,17013,2011-10-31,
400487,42023,2011-10-31,
400488,47137,2011-10-31,89467.0
400489,31123,2011-10-31,
400490,13249,2011-10-31,64649.0
400491,48333,2011-10-31,
400492,21105,2011-10-31,
400493,36041,2011-10-31,153600.0
400494,08121,2011-10-31,
400495,56017,2011-10-31,
400496,48317,2011-10-31,108832.0
400497,32021,2011-10-31,33302.0
400498,51017,2011-10-31,
400499,48267,2011-10-31,
400500,40053,2011-10-31,48429.0
400501,31129,2011-10-31,
400502,17151,2011-10-31,
400503,08095,2011-10-31,
400504,20185,2011-10-31,
400505,08091,2011-10-31,328369.0
400506,55037,2011-10-31,110351.0
400507,37177,2011-10-31,
400508,48103,2011-10-31,73258.0
400509,16037,2011-10-31,
400510,46039,2011-10-31,
400511,16071,2011-10-31,113651.0
400512,08027,2011-10-31,152251.0
400513,30061,2011-10-31,155773.0
400514,40045,2011-10-31,49476.0
400515,27125,2011-10-31,
400516,53013,2011-10-31,
400517,46045,2011-10-31,
400518,27077,2011-10-31,
400519,13101,2011-10-31,58813.0
400520,19003,2011-10-31,
400521,32029,2011-10-31,152826.0
400522,53069,2011-10-31,150898.0
400523,20093,2011-10-31,
400524,16003,2011-10-31,
400525,48151,2011-10-31,
400526,51720,2011-10-31,
400527,20183,2011-10-31,
400528,16061,2011-10-31,99471.0
400529,02195,2011-10-31,
400530,31181,2011-10-31,
400531,08009,2011-10-31,55320.0
400532,29129,2011-10-31,
400533,40059,2011-10-31,
400534,48129,2011-10-31,
400535,30097,2011-10-31,176255.0
400536,48271,2011-10-31,
400537,27155,2011-10-31,
400538,38029,2011-10-31,
400539,08023,2011-10-31,
400540,13007,2011-10-31,58425.0
400541,48417,2011-10-31,
400542,48383,2011-10-31,66858.0
400543,48191,2011-10-31,
400544,48385,2011-10-31,
400545,20207,2011-10-31,
400546,06091,2011-10-31,162959.0
400547,13061,2011-10-31,63592.0
400548,13125,2011-10-31,60805.0
400549,30039,2011-10-31,
400550,46117,2011-10-31,
400551,40057,2011-10-31,
400552,13307,2011-10-31,55209.0
400553,20017,2011-10-31,
400554,31133,2011-10-31,
400555,31063,2011-10-31,51322.0
400556,13239,2011-10-31,51860.0
400557,08115,2011-10-31,45092.0
400558,38001,2011-10-31,
400559,51091,2011-10-31,
400560,21201,2011-10-31,
400561,53023,2011-10-31,77441.0
400562,49033,2011-10-31,
400563,26083,2011-10-31,80726.0
400564,30045,2011-10-31,
400565,08033,2011-10-31,99984.0
400566,32011,2011-10-31,69041.0
400567,48011,2011-10-31,
400568,30059,2011-10-31,
400569,41021,2011-10-31,
400570,08017,2011-10-31,
400571,41055,2011-10-31,
400572,13265,2011-10-31,53925.0
400573,41069,2011-10-31,
400574,08061,2011-10-31,
400575,08057,2011-10-31,
400576,06003,2011-10-31,295763.0
400577,16025,2011-10-31,
400578,49009,2011-10-31,
400579,08053,2011-10-31,
400580,08079,2011-10-31,
400581,08111,2011-10-31,228134.0
